id,name,lat,long,type,adj_type
7356,Hotel Ordino,42.555648,1.533525,lodging,lodging
126358,Hotel Ferreira,42.542726,1.733938,lodging,lodging
7358,Hotel Oriol,42.509165,1.539414,lodging,lodging
126364,Borda Rural de Conangle,42.442182,1.501974,lodging,lodging
7360,Hotel Oros,42.535216,1.585078,lodging,lodging
126373,Alberg Naturlandia,42.441145,1.500569,lodging,lodging
7362,Hotel Palarine,42.564499,1.492464,lodging,lodging
126376,Xalet Carlemany,42.564396,1.493417,lodging,lodging
7364,Hotel PalomÕ©,42.565,1.491278,lodging,lodging
126379,PensiÕ_ Barri Antic,42.506883,1.52099,lodging,lodging
7366,Hotel Panda,42.543489,1.733568,lodging,lodging
126380,Apartaments moblats P&C Apartaments,42.51012,1.531959,lodging,lodging
7368,Hotel Panorama,42.507858,1.54127,lodging,lodging
126381,Apartaments moblats Rentseason,42.506916,1.531751,lodging,lodging
7372,Hotel Parador de CanÕ_lich,42.474572,1.451803,lodging,lodging
7376,Hotel Parma,42.543381,1.732741,lodging,lodging
7378,Hotel Peralba,42.476112,1.48867,lodging,lodging
126412,Apartaments turÕ_stics Can Font Bernat,42.534453,1.528751,lodging,lodging
126413,Apartaments moblats Com Casa,42.532335,1.576569,lodging,lodging
126414,Apartaments moblats M&P GestiÕ_ d'Apartaments,42.541906,1.730728,lodging,lodging
7384,Hotel Petit Hotel,42.543327,1.731629,lodging,lodging
126415,Apartaments moblats Ashome,42.564219,1.595661,lodging,lodging
7386,Hotel Pic MaiÕ_,42.539902,1.720484,lodging,lodging
126420,Apartaments moblats Casa Armengol,42.582452,1.518044,lodging,lodging
7388,Hotel Pitiusa,42.508893,1.532869,lodging,lodging
7390,Hotel Plaza,42.506852,1.532303,lodging,lodging
7394,Hotel La Planada,42.553998,1.532082,lodging,lodging
130976,Casa Rural Casa Vella Garibaldi,42.54539,1.474247,lodging,lodging
130987,Hotel Continental,42.510914,1.541693,lodging,lodging
7396,Hotel President,42.50318,1.513442,lodging,lodging
130992,Apartaments l'Era d'Ayma,42.572883,1.483891,lodging,lodging
7398,Hotel Princesa Parc,42.574086,1.481784,lodging,lodging
130993,Apartaments Moblats Fercamp Vacances,42.571944,1.484003,lodging,lodging
7400,Hotel PyrÕ©nÕ©es,42.507378,1.519777,lodging,lodging
131000,Xalet A.M.P Grup IV,42.553059,1.487392,lodging,lodging
131014,Apartaments moblats Grup A.M.P Promocions,42.568745,1.489491,lodging,lodging
7404,Hotel Refugi dels Isards,42.543279,1.735089,lodging,lodging
7406,Hotel Reial Pirineus (Palau AlpÕ_),42.542327,1.73088,lodging,lodging
7410,Hotel Roc Blanc,42.509234,1.53945,lodging,lodging
7412,Hotel Roc de Caldes,42.51064,1.546991,lodging,lodging
7418,Hotel Rutllan,42.54739,1.513179,lodging,lodging
7420,Hotel Sant Eloi,42.458047,1.487658,lodging,lodging
7422,Hotel Sant Gothard,42.56465,1.491952,lodging,lodging
7424,Hotel Sant Jordi,42.506358,1.518425,lodging,lodging
7426,Hotel Sant Miquel,42.568399,1.52151,lodging,lodging
7428,Hotel Santa BÕ_rbara de la Vall d'Ordino,42.556876,1.533574,lodging,lodging
7432,Hotel Siracusa,42.509055,1.54322,lodging,lodging
7438,Hotel Sol-Park,42.462189,1.488795,lodging,lodging
7440,Sport Hotel 4*,42.576056,1.669715,lodging,lodging
7442,Sport Hotel Hermitage & Spa 5*,42.575556,1.671111,lodging,lodging
7444,Sport Hotel Village 4*,42.576296,1.668515,lodging,lodging
7446,Hotel Sporting,42.541787,1.733635,lodging,lodging
7448,Hotel SucarÕ_,42.574127,1.518315,lodging,lodging
7450,Hotel Termes Carlemany,42.50913,1.543418,lodging,lodging
7452,Hotel TÕ_voli,42.50775,1.531814,lodging,lodging
7454,Hotel Tudel,42.508679,1.539427,lodging,lodging
7462,Hotel Solana Arinsal,42.571347,1.486049,lodging,lodging
7464,Hotel Xalet BringuÕ©,42.6188,1.539327,lodging,lodging
7238,Hotel Insitu Eurotel,42.51388,1.53308,lodging,lodging
7300,Hotel l'Ermita,42.553845,1.590553,lodging,lodging
7240,Golden Tulip Andorra FÕŒnix Hotel,42.509507,1.539899,lodging,lodging
7434,Hotel Ski Plaza,42.565599,1.598321,lodging,lodging
7248,Hotel Font d'Argent Canillo,42.567309,1.600766,lodging,lodging
7354,Hotel Obaga Blanca,42.562948,1.593688,lodging,lodging
7150,Hotel Bonavida,42.566588,1.600154,lodging,lodging
7416,Hotel Roc del Castell,42.5675,1.601269,lodging,lodging
7588,Aparthotel Els Meners,42.570051,1.604887,lodging,lodging
7602,Aparthotel Llempo,42.566302,1.598805,lodging,lodging
7558,Apartaments TurÕ_stics Sant Bernat,42.565557,1.600045,lodging,lodging
126395,Apartaments turÕ_stics Casa Nova Regi,42.56667,1.599775,lodging,lodging
7556,Apartaments TurÕ_stics Roc del Castell,42.56698,1.601478,lodging,lodging
7672,Casa de ColÕ_nies Aina,42.56969,1.605738,lodging,lodging
7308,Hotel Les Terres,42.577538,1.627803,lodging,lodging
102798,Apartaments Moblats Inter EsquÕ_,42.577619,1.628401,lodging,lodging
102799,Hotel Ransol,42.580516,1.635429,lodging,lodging
7430,Hotel Segle XX,42.581194,1.638347,lodging,lodging
7542,Apartaments TurÕ_stics Ona Dorada El Tarter,42.581312,1.639125,lodging,lodging
7314,Hotel Llop Gris,42.578106,1.648428,lodging,lodging
7350,Hotel NÕ_rdic,42.578003,1.649802,lodging,lodging
7214,Hotel del Clos,42.58029,1.649039,lodging,lodging
7218,Hotel del Tarter,42.578301,1.649629,lodging,lodging
7530,Apartaments TurÕ_stics del Clos,42.577785,1.650164,lodging,lodging
7564,Apartaments TurÕ_stics Superior - El Tarter,42.578758,1.650743,lodging,lodging
38748,Apartaments Moblats AgÕŒncia i Serveis Privats 2011,42.579599,1.650116,lodging,lodging
130973,Apartaments moblats Finques Carolina,42.579529,1.65216,lodging,lodging
126399,Apartaments moblats Fita Lloguer,42.579471,1.64952,lodging,lodging
44894,Apartaments moblats PlaÕ_a,42.578678,1.650495,lodging,lodging
38543,Apartaments Moblats Xalet SaÕ_c,42.580149,1.651174,lodging,lodging
7508,Apartaments Moblats Solana de Ransol,42.581494,1.638969,lodging,lodging
130971,Apartaments moblats Vacances d'Or,42.578841,1.629198,lodging,lodging
126398,Apartaments moblats El Floc,42.580937,1.66086,lodging,lodging
19493,Alberg Mountain Hostel Tarter,42.579106,1.653244,lodging,lodging
7236,Hotel Euro EsquÕ_ E.T.,42.579095,1.657939,lodging,lodging
7252,Hotel Galanthus,42.582393,1.66435,lodging,lodging
7370,0Hotel Parador Canaro,42.579037,1.658769,lodging,lodging
7458,Hotel Vall EsquÕ_,42.579994,1.659944,lodging,lodging
7414,Hotel Roc de Sant Miquel,42.58097,1.664093,lodging,lodging
7524,Apartaments TurÕ_stics Borda Canaro,42.57807,1.657726,lodging,lodging
126421,Xalet turÕ_stic Terra del Cortal,42.58298,1.662793,lodging,lodging
126401,Apartaments moblats Novell II,42.579365,1.658837,lodging,lodging
126400,Apartaments moblats Sans Espais,42.580906,1.660849,lodging,lodging
7516,Apartaments Moblats Vacances Pirinenca,42.579482,1.642529,lodging,lodging
7270,Hotel HimÕ_laia Soldeu,42.57669,1.667116,lodging,lodging
7116,Hotel Piolets,42.577061,1.667051,lodging,lodging
7118,Hotel Piolets Park & Spa,42.577625,1.664158,lodging,lodging
7346,Hotel Naudi,42.576916,1.666111,lodging,lodging
7382,Hotel Peretol,42.560493,1.682185,lodging,lodging
7436,Hotel Soldeu Maistre,42.577371,1.665984,lodging,lodging
7466,Hotel Xalet Montana,42.576948,1.666083,lodging,lodging
7156,Hotel Bruxelles,42.576938,1.666255,lodging,lodging
7594,Aparthotel Hort de Popaire,42.57758,1.665271,lodging,lodging
7536,Apartaments TurÕ_stics Els Llacs,42.559522,1.685831,lodging,lodging
102800,Apartaments TurÕ_stics GlaÕ_,42.561034,1.683794,lodging,lodging
7552,Apartaments TurÕ_stics Pirineu,42.576592,1.668167,lodging,lodging
7520,Apartaments TurÕ_stics Bonell,42.578038,1.666438,lodging,lodging
7526,Apartaments TurÕ_stics Casa Vella Popaire,42.577671,1.665716,lodging,lodging
38741,Apartaments Moblats Pleta de Soldeu Tal,42.579599,1.650116,lodging,lodging
7512,Apartaments Moblats Soldeu ParadÕ_s EvasiÕ_,42.576857,1.667368,lodging,lodging
7258,Hotel Grau Roig,42.5325,1.701111,lodging,lodging
7262,Hotel Guillem,42.535639,1.5833,lodging,lodging
7198,Hotel Coray,42.534999,1.584048,lodging,lodging
7228,Hotel Encamp,42.531516,1.573177,lodging,lodging
7336,Hotel MilÕ_,42.532694,1.587163,lodging,lodging
7374,Hotel ParÕ_s,42.535897,1.581838,lodging,lodging
7380,Hotel Pere d'Urg,42.534991,1.58025,lodging,lodging
7456,Hotel Univers,42.53709,1.582498,lodging,lodging
7614,Aparthotel Shusski,42.534995,1.587752,lodging,lodging
7272,Hotel Holiday Inn,42.505658,1.519839,lodging,lodging
7636,Hostal Cal Forner,42.507249,1.519394,lodging,lodging
7334,Hotel Micolau,42.571914,1.484574,lodging,lodging
7640,Hostal Palanques,42.545842,1.514407,lodging,lodging
126396,Casa Rural Borda Patxeta,42.567283,1.584762,lodging,lodging
7324,Hotel MÕ_gic Ski,42.546939,1.513624,lodging,lodging
7340,Hotel Montecarlo,42.532144,1.573975,lodging,lodging
7274,Hotel CÕŒntric,42.508266,1.531144,lodging,lodging
7276,Hotel Imperial,42.468741,1.492655,lodging,lodging
9903,Esports Bringu_,42.618721,1.539199,nature,entertain
9926,Centre Eq™estre N…rdic Aventura,42.577809,1.6502,nature,entertain
9930,Club Hêpic l'Aldosa de La Massana,42.54885,1.525536,nature,entertain
9932,Rutes a cavall pel Parc Natural del Comapedrosa,42.579042,1.476706,nature,entertain
139009,Epic Andorra,42.495116,1.498189,nature,entertain
137019,Andorra 3000 Mountain Guides,42.496488,1.498567,nature,entertain
131049,Excursions del Pirineu,42.504496,1.524378,nature,entertain
131040,Gica'm Excursions,42.556666,1.53366,nature,entertain
44599,Tramuntanya,42.543756,1.523033,nature,entertain
44597,Xplorand,42.555101,1.532977,nature,entertain
44595,Peu de gat,42.535789,1.581941,nature,entertain
44578,Zerolimits Adventure Professionals,42.627764,1.494364,nature,entertain
43875,100% Natura - Guies de muntanya,42.549892,1.511669,nature,entertain
97563,VSL Sports (Viu Sense Lêmits),42.462122,1.498815,nature,entertain
20524,Gicafer,42.554123,1.533532,nature,entertain
9901,Pas a Pas,42.533224,1.582809,nature,entertain
9895,Muntanya Activa,42.536384,1.582662,nature,entertain
9897,Guies d'Andorra - Natura i Aventura,42.566246,1.596558,nature,entertain
9889,Desconnecta i Aventura't,42.530271,1.599106,nature,entertain
9887,Experiència en Muntanya,42.555461,1.532813,nature,entertain
9883,Ensagents Aventures,42.567778,1.601667,nature,entertain
9907,Heliand - Vols en helic…pter,42.547022,1.519876,nature,entertain
9885,Excursionisme Vertical,42.556504,1.532292,nature,entertain
9891,Guies de Muntanya Adictes,42.506317,1.521835,nature,entertain
9893,"La Moixera, Educaciã Ambiental",42.505883,1.516883,nature,entertain
18864,VOLTA'L- Andorra Segway Tour,42.54607,1.514838,nature,entertain
103483,MTB Aventures,42.546453,1.524095,nature,entertain
19702,Parador Canaro,42.579563,1.659402,nature,entertain
44944,Mushing Pirineus,31.658804,76.945289,nature,entertain
19314,Palau de Gel,42.56593,1.597832,nature,entertain
3083,Oficina de Turisme d'Andorra la Vella,42.508786,1.529126,services,services
3084,Oficina de Turisme d'Escaldes - Engordany,42.50913,1.542661,services,services
3085,Oficina de Turisme de Canillo,42.566438,1.599173,services,services
3086,Oficina de Turisme d'Encamp,42.536003,1.582061,services,services
12088,IF Rent / Lloguer de cotxes,42.50862,1.534455,services,services
3087,Oficina de Turisme de Pas de la Casa,42.54387,1.733858,services,services
12090,Cimex Auto-Rent,42.493773,1.498248,services,services
3088,Oficina de Turisme del Funicamp (Encamp),42.535311,1.588018,services,services
12094,Aparcament Prat de la Creu,42.506716,1.522489,services,services
3089,Oficina de Turisme d'Ordino,42.556485,1.532587,services,services
3090,Oficina de Turisme de La Massana,42.546789,1.514327,services,services
12096,Aparcament El TrillÕ_,42.508635,1.525702,services,services
3091,Oficina de Turisme de Sant JuliÕ_ de LÕ_ria,42.466688,1.492413,services,services
12098,Aparcament Parc Central,42.507336,1.528033,services,services
3092,Agregadoria de Turisme i ComerÕ_ d'Andorra a Madrid (Espanya),40.420433,-3.687534,services,services
12100,Aparcament Fener 1,42.507805,1.536675,services,services
97300,Aeroport de Toulouse - Blagnac,43.630686,1.373312,services,services
12102,Aparcament Fener 2,42.506941,1.532807,services,services
11772,Direct bus (Barcelona Ciutat),41.380154,2.139825,services,services
12104,Aparcament Tobira,42.504198,1.51894,services,services
11774,Alsa (Barcelona Ciutat),41.394632,2.182456,services,services
12106,Aparcament del Ribal,42.503006,1.51931,services,services
11776,Direct bus (Barcelona-Aeroport),41.307281,2.080196,services,services
12108,Aparcament de Salou,42.502541,1.514735,services,services
11778,Novatel (Barcelona-Aeroport),41.307281,2.080196,services,services
12110,Aparcament Comunal,42.502039,1.519364,services,services
11780,Alsa (Lleida),41.611749,0.62337,services,services
12112,Aparcament comunal de Meritxell,42.507534,1.523479,services,services
11782,Grup Montmantell - AVE (Lleida),41.611749,0.62337,services,services
12114,Aparcament comunal Dr. Mitjavila,42.510816,1.533328,services,services
11784,Grup Montmantell (La Seu d'Urgell),42.359105,1.459173,services,services
12116,Aparcament de la Canadilla,42.534821,1.576324,services,services
12118,Aparcament d'Encamp,42.53384,1.577439,services,services
11786,Grup Montmantell (Tarragona i Reus),40.991929,0.921521,services,services
12120,Aparcament Terres Primeres Alt,42.532971,1.578094,services,services
11788,Hispano Igualadina (Tarragona i Reus),41.147666,1.111465,services,services
11790,Novatel (Girona),41.979177,2.817532,services,services
12122,Aparcament Terres Primeres Baix,42.532884,1.578094,services,services
12124,Aparcament de la Palanqueta,42.534607,1.579338,services,services
11792,Damar Tours (Salamanca),40.970104,-5.66354,services,services
12126,Aparcament Prat de BarÕ_,42.533919,1.581613,services,services
11794,Cooperativa Interurbana (Espanya i Portugal),41.811667,-8.860195,services,services
12128,Aparcament Prat de Sant Miquel,42.534908,1.581098,services,services
11796,Grup Montmantell (L'Hospitalet FranÕ_a),42.588621,1.799692,services,services
12130,Aparcament Prat de les Bons,42.537052,1.584646,services,services
11798,Novatel (Toulouse - Aeroport Blagnac),43.611194,1.453518,services,services
12132,Aparcament Prat del Pont,42.535103,1.580459,services,services
11800,Centre MÕŒdic - La Massana,42.544922,1.514892,services,services
12134,Aparcament Comunal del Complex,42.535963,1.581307,services,services
11802,Centre MÕŒdic - Ordino,42.5564,1.534682,services,services
12136,Aparcament del Complex Esportiu,42.535793,1.581033,services,services
12138,Aparcament del Tremat,42.53456,1.583474,services,services
11804,Centre MÕŒdic - Santa Coloma,42.493915,1.497778,services,services
12140,Aparcament dels Espialassos,42.534046,1.585164,services,services
11806,Centre MÕŒdic - Encamp,42.536151,1.581414,services,services
12142,Aparcament dels Arinsols,42.536378,1.583287,services,services
11808,Centre MÕŒdic - Escaldes-Engordany,42.509561,1.539856,services,services
12144,Aparcament Prat de l'Areny,42.537098,1.583748,services,services
11810,Centre MÕŒdic - Fiter i Rossell,42.51498,1.531421,services,services
12146,Aparcament Mitjorn,42.537161,1.583673,services,services
11812,Centre MÕŒdic - Pas de la Casa,42.545212,1.730867,services,services
12148,Aparcament del Riu Aixec,42.537208,1.584628,services,services
11814,Centre MÕŒdic - Sant JuliÕ_ de LÕ_ria,42.465596,1.492397,services,services
12150,Aparcament Prat del LlaÕ_ - Funicamp,42.535611,1.587503,services,services
11816,Centre MÕŒdic - El Fener,42.507991,1.531402,services,services
12152,Aparcament de les Feixes,42.535437,1.588801,services,services
11818,Correus,42.507471,1.529838,services,services
12154,Aparcament de les Abelletes,42.538631,1.733179,services,services
11820,Correus,42.509543,1.539631,services,services
12156,Aparcament dels CoprÕ_nceps,42.543714,1.732889,services,services
11822,Correus,42.545313,1.518618,services,services
12158,Aparcament Vertical,42.54573,1.730937,services,services
12160,Aparcament PlaÕ_a del Consell,42.544868,1.731699,services,services
11824,Correus,42.536489,1.582584,services,services
11826,Correus,42.463261,1.491126,services,services
12162,Aparcament del MaiÕ_,42.544726,1.733662,services,services
11828,Correus,42.541092,1.732238,services,services
12164,Aparcament Autocaravanes Pas de la Casa,42.544829,1.734982,services,services
12166,Aparcament del Bullidor,42.544765,1.734995,services,services
11830,Correus,42.566659,1.599616,services,services
12168,Aparcament la Closeta,42.544844,1.515437,services,services
11832,Correus,42.556469,1.532298,services,services
12170,Aparcament el FarrÕ© Negre,42.546793,1.514493,services,services
11834,La Poste,42.507297,1.528347,services,services
12172,Aparcament de l'Hospital,42.51152,1.533996,services,services
11836,La Poste,42.566661,1.599149,services,services
12174,Aparcament Av. del Fener,42.507637,1.536638,services,services
11838,La Poste,42.536489,1.582584,services,services
12176,Aparcament de Caldea,42.511253,1.53792,services,services
11840,La Poste,42.543799,1.516532,services,services
12178,Aparcament de Les Teulades - Els Vilars,42.515204,1.532148,services,services
11842,La Poste,42.541092,1.732238,services,services
12180,Aparcament de la Carretera d'Engolasters,42.51758,1.570804,services,services
11844,La Poste,42.556858,1.533172,services,services
12182,Aparcament de Sant Jaume,42.513025,1.543032,services,services
11846,La Poste,42.469145,1.492435,services,services
12184,Aparcament Til.lari,42.512007,1.539674,services,services
11848,Parada de Taxi - Av. Meritxell,42.508204,1.530576,services,services
12186,Aparcament PlaÕ_a Creu Blanca,42.510368,1.541879,services,services
11850,Parada de Taxi - EstaciÕ_ autobusos,42.50547,1.527647,services,services
12188,Aparcament de les BoÕËgues,42.507714,1.538917,services,services
11852,Parada de Taxi - Av. Carlemany,42.509132,1.542082,services,services
12190,Aparcament d'Autobusos del Prat Gran,42.509853,1.538993,services,services
11854,Parada de Taxi - Hospital de Meritxell,42.512109,1.534494,services,services
12192,Aparcament Prat del Roure,42.510727,1.535264,services,services
11856,Policia d'Andorra - Despatx Central,42.507433,1.538054,services,services
12194,Aparcament del Parnal,42.510387,1.538322,services,services
11858,Policia d'Andorra - Despatx Pas de la Casa,42.543957,1.73459,services,services
12196,Aparcament de les Nacions Unides,42.509802,1.53756,services,services
11860,Policia d'Andorra - Despatx de Sant JuliÕ_ de LÕ_ria,42.465299,1.490229,services,services
12198,Aparcament Clot d'Emprivat 19,42.509407,1.536423,services,services
11862,Policia d'Andorra - Despatx d'Encamp,42.534188,1.579649,services,services
12200,Aparcament Clot d'Emprivat 2,42.508912,1.537407,services,services
11864,Policia d'Andorra - Despatx de Canillo,42.566708,1.59968,services,services
12202,Aparcament Clot d'Emprivat 3,42.509051,1.538499,services,services
12204,Aparcament Comunal,42.51155,1.541055,services,services
11866,Policia d'Andorra - Despatx de La Massana,42.544852,1.515644,services,services
12206,Aparcament Comunal dos Valires,42.511813,1.53612,services,services
11868,Policia d'Andorra - Urgencies,42.507433,1.538054,services,services
12208,Aparcament PlaÕ_a de l'Esglesia,42.508598,1.541677,services,services
11870,Rescat de Muntanya Andorra,42.494353,1.499687,services,services
12210,Aparcament L'Arenyeta,42.565843,1.601505,services,services
11872,SUM - Servei MÕŒdic Urgent Andorra,42.512073,1.534108,services,services
12212,Aparcament Prat del Riu,42.565792,1.598559,services,services
11874,Bombers d'Andorra,42.494322,1.499655,services,services
12214,Aparcament dels Bassers,42.575949,1.669064,services,services
11876,Punt wi-fi PlaÕ_a del Poble,42.506778,1.52228,services,services
12216,Aparcament dels Refugis,42.566815,1.602094,services,services
11878,Punt wi-fi Oficina de Turisme d'Andorra la Vella,42.50862,1.529206,services,services
12218,Aparcament vies ferrades,42.567731,1.596236,services,services
11880,Punt wi-fi Parc Central,42.506068,1.526262,services,services
12220,Aparcament de l'hortal,42.566929,1.598473,services,services
11882,Punt wi-fi Andorra Telecom,42.50828,1.532685,services,services
12222,Aparcament Sant Joan de Caselles,42.570779,1.607424,services,services
12224,Aparcament dels Arenys,42.566218,1.597057,services,services
11884,Punt wi-fi Biblioteca PÕ_blica del Govern,42.505577,1.523327,services,services
12226,Aparcament inici del Toll Bullidor (Molleres),42.554548,1.588788,services,services
11886,Punt wi-fi Prat del Roure,42.510875,1.535908,services,services
12228,Aparcament Santuari de Meritxell,42.554369,1.59,services,services
11888,Punt wi-fi Oficina de Turisme d'Escaldes-Engordany,42.509094,1.542783,services,services
12230,Aparcament pistes del Tarter,42.579045,1.649521,services,services
11890,Punt wi-fi Biblioteca d'Escaldes-Engordany,42.510837,1.539137,services,services
12232,Aparcament Jan del Sastre,42.585391,1.664498,services,services
11892,Punt wi-fi Oficina de Turisme de Canillo,42.566287,1.599356,services,services
12234,Aparcament Comunal,42.576656,1.666408,services,services
11894,Punt wi-fi ComÕ_ de Canillo,42.565903,1.601507,services,services
12236,Aparcament Prat de Call,42.556641,1.534967,services,services
11896,Punt wi-fi Biblioteca de Canillo,42.566021,1.601497,services,services
12238,Aparcament Camp de la Teneda,42.555121,1.533966,services,services
12240,Aparcament Prat de Vilella,42.555842,1.531852,services,services
11898,Punt wi-fi Centre de Congressos LaurediÕ_,42.465197,1.490396,services,services
11900,Punt wi-fi PlaÕ_a de la Germandat,42.465126,1.490857,services,services
12242,Aparcament Clota part alta,42.553683,1.529433,services,services
11902,Punt wi-fi Oficina de Turisme de Sant JuliÕ_ de LÕ_ria,42.466605,1.492521,services,services
12244,Aparcament Clota part baixa,42.553487,1.528245,services,services
12246,Aparcament d'Arans,42.582288,1.518479,services,services
11904,Punt wi-fi Parc Infantil del Prat Gran,42.467811,1.492778,services,services
12248,Aparcament de Llorts,42.599825,1.532794,services,services
11906,Punt wi-fi Biblioteca de Sant JuliÕ_ de LÕ_ria,42.465067,1.490385,services,services
12250,Aparcament El Vilar,42.57453,1.51872,services,services
11910,Punt wi-fi Prat de Call,42.556531,1.535206,services,services
12252,Aparcament Les Massanelles,42.573551,1.518331,services,services
11912,Punt wi-fi carrer Major d'Ordino,42.556676,1.533649,services,services
12254,Aparcament SornÕ_s,42.564008,1.527475,services,services
11914,Punt wi-fi Centre Esportiu d'Ordino,42.556423,1.532164,services,services
12256,Aparcament Cobert El Puiet,42.555955,1.536436,services,services
11916,Punt wi-fi Biblioteca d'Ordino,42.556085,1.534589,services,services
12258,Aparcament del Camp Gran,42.467222,1.493127,services,services
11918,Punt wi-fi Oficina de Turisme de la Massana,42.546712,1.514394,services,services
12260,Aparcament Freixes del RabatÕ_,42.465774,1.494071,services,services
12262,Aparcament Camp de Perot,42.462907,1.491295,services,services
11920,Punt wi-fi PlaÕ_a de les Fontetes,42.546362,1.514698,services,services
12264,Aparcament Prat del Senzill,42.460724,1.489034,services,services
11922,Punt wi-fi Biblioteca de La Massana,42.547137,1.513903,services,services
12266,Aparcament de la Germandat,42.465089,1.490115,services,services
11924,Punt wi-fi PlaÕ_a dels ArÕ_nsols,42.53622,1.583231,services,services
12268,Aparcament Peralba,42.472409,1.493518,services,services
11926,Punt wi-fi Complex esportiu d'Encamp,42.535891,1.580584,services,services
12270,Aparcament Crta. Fontaneda,42.46146,1.487086,services,services
11928,Punt wi-fi Biblioteca d'Encamp,42.535912,1.580626,services,services
12272,Aparcament del TrillÕ_,42.468417,1.49435,services,services
11930,Punt wi-fi Centre Esportiu del Pas de la Casa,42.544365,1.733192,services,services
13415,Aeroport Lleida - Alguaire,41.727319,0.541978,services,services
13646,EstaciÕ_ Barcelona Sants,41.37952,2.140624,services,services
13647,EstaciÕ_ de FranÕ_a,41.383928,2.187093,services,services
11932,Punt wi-fi Biblioteca del Pas de la Casa,42.544535,1.733383,services,services
13648,EstaciÕ_ de Lleida - Pirineus (AVE),41.620696,0.632669,services,services
13649,Gare Andorre L'Hospitalet,42.589197,1.800472,services,services
13650,Gare de Toulouse Matabiau,43.611218,1.454042,services,services
13833,EstaciÕ_ d'Autobusos d'Andorra,42.505637,1.5277,services,services
11934,Punt wi-fi Grandvalira - Pas de la Casa,42.540767,1.732763,services,services
13847,Autocars Nadal,42.505425,1.527262,services,services
11936,Punt wi-fi Grandvalira - Grau Roig,42.532416,1.700219,services,services
13887,Centre MÕŒdic - Andorra la Vella,42.508499,1.521464,services,services
11938,Punt wi-fi Grandvalira - Soldeu (Pla d'Espiolets),42.583675,1.68932,services,services
13894,FarmÕ_cia Galeno Illa,42.508735,1.53422,services,services
11940,Punt wi-fi Grandvalira - El Tarter (Riba Escorxada),42.569012,1.650181,services,services
13895,FarmÕ_cia Galeno 2,42.508314,1.531797,services,services
11942,Punt wi-fi Grandvalira - Canillo (El Forn),42.555372,1.616406,services,services
13896,FarmÕ_cia Galeno III,42.508547,1.533785,services,services
11944,Punt wi-fi Grandvalira - Funicamp (Solanelles),42.542963,1.640396,services,services
13897,Centre MÕŒdic - Canillo,42.566499,1.601112,services,services
11946,Punt wi-fi Vallnord Ordino-Arcalis,42.631585,1.493251,services,services
13898,Hospital Nostra Senyora de Meritxell,42.511407,1.534221,services,services
13899,Clinica Verge de Meritxell,42.512099,1.53409,services,services
11948,Punt wi-fi Vallnord - Pal,42.535532,1.47676,services,services
15107,Aparcament Autocaravanes Sant JuliÕ_ de LÕ_ria,42.466003,1.493768,services,services
11950,Punt wi-fi Vallnord - Arinsal,42.578745,1.474743,services,services
11952,Punt wi-fi Centre Comercial Illa Carlemany,42.508807,1.534733,services,services
22746,Expomedica,42.508982,1.542975,services,services
11954,Punt wi-fi Centre Comercial SÕ_per U,42.508133,1.530495,services,services
34148,Aparcament del Funicamp,42.535569,1.589267,services,services
11958,Aeroport Barcelona - El Prat,41.307281,2.080196,services,services
11960,Aeroport Girona - Costa Brava,41.899957,2.768417,services,services
92590,Bombers de la Massana,42.545766,1.519884,services,services
11962,Aeroport Reus,41.146992,1.166782,services,services
92738,Bombers de Canillo,42.545768,1.519977,services,services
92737,Bombers de Pas de la Casa,42.545426,1.730827,services,services
11966,Aeroport del sud de FranÕ_a de Perpignan,42.740047,2.868762,services,services
97227,Aparcament del Prat de la Ribera,42.574289,1.482907,services,services
11968,Aeroport del sud de FranÕ_a de Carcassonne,43.21359,2.307794,services,services
97773,Aeroport d'Andorra - La Seu,42.337754,1.405904,services,services
11970,FarmÕ_cia Abarset,42.565661,1.596885,services,services
98331,AssociaciÕ_ de taxistes interurbans,42.508477,1.522105,services,services
11974,FarmÕ_cia Baixench,42.535826,1.582227,services,services
11976,FarmÕ_cia Carlemany,42.508642,1.537611,services,services
124854,FarmÕ_cia Galeno Salut,42.508632,1.534058,services,services
11978,FarmÕ_cia Carolina GarrallÕ_,42.546465,1.514137,services,services
125996,Hertz Andorra / Lloguer de cotxes,42.505055,1.515341,services,services
136900,Centre histÕ_ric d'Andorra la Vella,42.507055,1.520745,services,services
11980,FarmÕ_cia Central,42.506968,1.53054,services,services
138457,Jnr lloguers,42.501516,1.52953,services,services
11982,FarmÕ_cia Creu Verda,42.462217,1.4906,services,services
11984,FarmÕ_cia de les Escoles,42.509703,1.540516,services,services
11986,FarmÕ_cia de les Pistes,42.541778,1.733799,services,services
11988,FarmÕ_cia de les Valls,42.508739,1.542694,services,services
11990,FarmÕ_cia de LÕ_ria,42.465946,1.491947,services,services
11992,FarmÕ_cia del Currubell,42.507505,1.519937,services,services
11994,FarmÕ_cia del Fener,42.507855,1.532109,services,services
11996,FarmÕ_cia del Pas,42.542396,1.733949,services,services
11998,FarmÕ_cia del Pont,42.508589,1.528084,services,services
12000,FarmÕ_cia dels Escalls,42.513614,1.534615,services,services
12002,FarmÕ_cia d'Encamp,42.53322,1.578974,services,services
12004,FarmÕ_cia El Cedre,42.497507,1.502628,services,services
12006,FarmÕ_cia Enclar,42.505302,1.515814,services,services
