place_id,name,lat,lng,types,rating,address,ID,vicinity
ChIJSVY8NdOKpRIR6e6wfVdgn7I,easyCut Perruqueries Andorra,42.507905,1.520927,"['beauty_salon', 'hair_care', 'store', 'point_of_interest', 'establishment']",3.7,"Carrer Dr. Nequi, 8, AD500 Andorra la Vella, Andorra",859e4860e17a1893ae416803670e8a4f6f265aac,"Carrer Doctor Nequi, 8, Andorra la Vella"
ChIJN_EQCiz1pRIRjziarI6ZM40,RESTAURANT FONT DEL PUIAL,42.506675,1.516973,"['food', 'point_of_interest', 'establishment']",5.0,"Carrer Font del Puial, 5, AD500 Andorra la Vella, Andorra",bf4c77983956409d5fcb469b9e80dcd4df2662f1,"Carrer Font del Puial, 5, Andorra la Vella"
ChIJH2f8w4p9rxIRDzV3UIeomts,BAR LA PATXACA,42.53944179999999,1.7334762,"['bar', 'point_of_interest', 'establishment']",,"Av. d' Encamp,39, Frontera Blanaca, AD200 Pas de la Casa, Andorra",c4cd0f2b55a2767397ade6928993d735185117e6,"Av. d' Encamp,39, Frontera Blanaca, Pas de la Casa"
ChIJ-Q3YNIP0pRIRoMnTbFtb4H8,SNACK BAR EUROCENTER,42.466311,1.491782,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.8,"Av. Francesc Cairat, AD600 Sant Julià de Lòria, Andorra",f6a6eb9c146c4f71e06f82df5c71dae7aa0fab8f,"Avinguda Francesc Cairat, Sant Julià de Lòria"
ChIJi35U4tf0pRIRcSp_hcpEtjM,Construccions Filloy,42.5016744,1.5119537,"['general_contractor', 'point_of_interest', 'establishment']",,"Antic Camí Ral, 22, AD500 Andorra la Vella, Andorra",c8cdec5ee3cdd92d829164958e066d5d368b16bf,"Antic Camí Ral, 22, Andorra la Vella"
ChIJc6Qt-9SKpRIRKn4GhMVDOJ8,PNEUMATICS UNIÓ,42.504525,1.522689,"['car_repair', 'store', 'point_of_interest', 'establishment']",4.7,"Av. de Tarragona, 97, AD500 Andorra la Vella, Andorra",dc6e484400e3f3af0e404706ff059529103dde60,"Avinguda de Tarragona, 97, Andorra la Vella"
ChIJ2SNhcydirxIRckQyVEm-0BA,Granja Cal Francés,42.5664676,1.5995516,"['bar', 'point_of_interest', 'establishment']",5.0,"Carretera General, AD100 Canillo, Andorra",f0b9d4b85d88d020db5b1a295c359465029517ae,"Carretera General, Canillo"
ChIJo0CV8QyKpRIRPISaud95n5E,VIATGES MONTECARLO,42.53358699999999,1.580897,"['travel_agency', 'point_of_interest', 'establishment']",,"Carrer d'Engolasters, AD200 Encamp, Andorra",d865eaae5cab8feeaa83441769b1e4990d8754a6,"Carrer d'Engolasters, Encamp"
ChIJrYQrt9_0pRIRZoWKvYTmZgc,Cementiri Nou d'Andorra la Vella,42.4999118,1.502862,"['cemetery', 'premise', 'point_of_interest', 'establishment']",,"AD500 Andorra la Vella, Andorra",0b58204ea7962ae5b42c1b262fb4cdb3d90c3bed,Andorra la Vella
ChIJQ4uOmNOKpRIRYIl8FvsRLKs,VINCI,42.507734,1.523709,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Carrer Roc dels Escolls, 1, AD500 Andorra la Vella, Andorra",7f20b30d757d33f28c1b6430199b9c1df8aaaf3a,"Carrer Roc dels Escolls, 1, Andorra la Vella"
ChIJBWjiSNqKpRIRTKnpfTkIwvM,CASHMERE SHOP - OUTLET,42.5079159,1.5324003,"['store', 'point_of_interest', 'establishment']",4.0,"Carrer de la Borda, 4, AD500 Andorra la Vella, Andorra",b7acdb70ab383956a1662d17be3819e8ad97b533,"Carrer de la Borda, 4, Andorra la Vella"
ChIJW4d2AdGKpRIRQ9n-vrhQrFE,EXPRES TABACS I LICORS,42.50868260000001,1.5279644,"['liquor_store', 'store', 'point_of_interest', 'establishment']",4.3,"Av. Meritxell, 57, AD500 Andorra la Vella, Andorra",312f596c402005055437c9f387742c232935d295,"Avinguda Meritxell, 57, Andorra la Vella"
ChIJeSuaJAFgrxIRAdlq1ej7Eek,Pastisseria Vilarrubla l'Aldosa,42.5448773,1.5237928,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",4.4,"de, Ctra. de l'Aldosa de la Massana, 13, AD400 La Massana, Andorra",704cd15cc461a4056fd814830a4797347028246e,"de, Carretera de l'Aldosa de la Massana, 13, La Massana"
ChIJrezp0P5frxIROBktCXGF3qw,Correus Francesos la Massana,42.5437998,1.5165284,"['post_office', 'finance', 'point_of_interest', 'establishment']",3.5,"AD400 La Massana, Andorra",2b9caf8394eca5dae81589e0a3f606125b756abd,La Massana
ChIJcxgwjtOKpRIRLkx78OEMG9g,Rocòdrom Prat Esportiu d'Andorra la Vella,42.50698930000001,1.5239171,"['stadium', 'point_of_interest', 'establishment']",,"Carrer Prat de la Creu, 62, AD500 Andorra la Vella, Andorra",e6ab12456644ba819c171d955cc3ec4d8ebde214,"Carrer Prat de la Creu, 62, Andorra la Vella"
ChIJp4Nnh9qKpRIRU4a_sOgJkGc,Mango Outlet,42.50886380000001,1.5308092,"['store', 'point_of_interest', 'establishment']",3.7,"Carrer Pau Casals, 6, AD500 Andorra la Vella, Andorra",415a0c23cae501ee57f088d3bab9481e398f9103,"Carrer Pau Casals, 6, Andorra la Vella"
ChIJw6T4x5z0pRIRcwqwauSv4WI,Confeccions Feli,42.466456,1.4924503,"['store', 'point_of_interest', 'establishment']",5.0,"Ctra. de la Rabassa, 2, AD600 Sant Julià de Lòria, Andorra",72372a5591cd273541d0d555d24bf999a376d5dc,"Carretera de la Rabassa, 2, Sant Julià de Lòria"
ChIJ42vDCdqKpRIRaoCSL0EgZnE,SABATERIA ANDARAX II,42.507273,1.53059,"['shoe_store', 'store', 'point_of_interest', 'establishment']",,"Carrer Callaueta, 3, AD500 Andorra la Vella, Andorra",a70acd4bb30a9b6e8171c8fe08ab5c19ad874704,"Carrer Callaueta, 3, Andorra la Vella"
ChIJL6A5CZtfrxIRA8XZnpzbzmg,BAR RESTAURANT LA TORRADA,42.55332199999999,1.488587,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"AD400 Xixerella, Andorra",89a99e87fb468ce6f22e073e33f9297028b7785d,Xixerella
ChIJn_k5P3nzpRIRIru8nd1VfHs,Cellab,42.4569923,1.4856826,"['doctor', 'health', 'point_of_interest', 'establishment']",,"Borda del Germà, 14, AD600 Sant Julià de Lòria, Andorra",d3e8e4fce5439dafdc1d62f853637674a989c6a2,"Borda del Germà, 14, Sant Julià de Lòria"
ChIJAQxEhNSKpRIRwPb_IEFEXQI,Farmàcia Guitart,42.506144,1.5228825,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']",5.0,"Carrer Prat de la Creu, 59, AD500 Andorra la Vella, Andorra",6646984879acaa1b7fc055d05ad60f9e158e19cc,"Carrer Prat de la Creu, 59, Andorra la Vella"
ChIJN1-Q2RNgrxIRcw8shZBEGNM,Centre Dental D'ordino,42.5556978,1.5336809,"['dentist', 'health', 'point_of_interest', 'establishment']",,"Carrer Mossèn Cinto Verdaguer, 3, AD300 Ordino, Andorra",b527f02a94359451fa8fb094051c45607f65dc30,"Carrer Mossèn Cinto Verdaguer, 3, Ordino"
ChIJT8xA0PBfrxIRogxPG55qPjI,Parc Infantil Escàs,42.54643689999999,1.5093088,"['park', 'premise', 'point_of_interest', 'establishment']",,"AD400 La Massana, Andorra",b8a9bb1e41c1b0fe05c996eddd750ffb2e7ea931,La Massana
ChIJHw42pAyKpRIRlntcO4d6Y7Q,Aula de Música Edifici de la Valireta,42.534766,1.5797759,"['school', 'point_of_interest', 'establishment']",5.0,"AD200 Encamp, Andorra",b3267e67e5af97868305edde6ff8f99433073e11,Encamp
ChIJzyBfYidirxIRhbhZdNc2Fvk,FRANKFURT EL COBERT,42.566033,1.598487,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.3,"AD100 Canillo, Andorra",b5a2f936e4347eb143cdde8a117d1bdb4756d238,Canillo
ChIJJeu-Nij1pRIRkbbe-EYMaTQ,XIMENEIES L' ARC DE MARBRE,42.5027519,1.5132367,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",,"Av. de Santa Coloma, 31, AD500 Andorra la Vella, Andorra",1e70d1a476e09d71083a990706a23091abdc65d7,"Avinguda de Santa Coloma, 31, Andorra la Vella"
ChIJS_XycflfrxIRY4UmHg6Mwx0,Sant Iscle i Santa Victòria,42.545009,1.51414,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"AD400 La Massana, Andorra",02770379ec430f023ff2ea09d9776e84f2767020,La Massana
ChIJ4Q71-OeKpRIRYXFWrMEJPig,Escola Sagrada Família,42.51077960000001,1.5403651,"['school', 'point_of_interest', 'establishment']",5.0,"AD700 Les Escaldes, Andorra",60dd9d5957ba952240ed73010b17b46c89d5e29b,Les Escaldes
ChIJU1Ul6wyKpRIRmwDHDzoO2kY,Pizzeria Cirano,42.5339338,1.5804008,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,"AD200 Encamp, Andorra",fc0f43957f0a39c15a15fd7209af3ddb25708871,Encamp
ChIJPVHEiNaKpRIRlineMu0CgBA,"CAPICSA. Companyia Andorrana de Projectes i Construccions, S.A.",42.504305,1.526412,"['general_contractor', 'point_of_interest', 'establishment']",5.0,"Carrer els Marginets, 7, AD500 Andorra la Vella, Andorra",5bac6889eda629d49967cb450bb2d1dbcc97d210,"Carrer els Marginets, 7, Andorra la Vella"
ChIJl94eg-eKpRIRzcgd0qtcNZE,Tot LEGO Andorra,42.508931,1.540752,"['store', 'point_of_interest', 'establishment']",3.7,"Av. de les Escoles, 5, AD700 Escaldes-Engordany, Andorra",cd7b1bc81e40d397315f5b26a56e1e9e01df4070,"Avinguda de les Escoles, 5, Escaldes-Engordany"
ChIJO9CMDtqKpRIRdfPtqIOr3N8,PEU D' ANGELSABATERIA,42.50728539999999,1.5309743,"['store', 'point_of_interest', 'establishment']",,"la, Carrer Ciutat de Consuegra, 5, AD500 Andorra la Vella, Andorra",080d0d4b0e61fd7783f284a4aa0fb29a31cfae7a,"la, Carrer Ciutat de Consuegra, 5, Andorra la Vella"
ChIJBXujVXzzpRIRB8DVEOawPfg,Cepsa Fontaneda,42.4601773,1.4893116,"['gas_station', 'point_of_interest', 'establishment']",,"CG-1, AD600 Sant Julià de Lòria, Andorra",a2237e1c6b7ae9a67e5475f1cc96d384eb3373fd,"CG-1, Sant Julià de Lòria"
ChIJCZ_PcCdirxIR9zIAlI48u80,TAVERNA L' IGUANA,42.5665063,1.5990473,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",4.4,"Carretera General, AD100 Canillo, Andorra",aacdb1d5c51ce0d05d7b613b06fffd424c07125e,"Carretera General, Canillo"
ChIJ1dPIHb9XrxIRxkKK3MzBc64,Norís,42.56501350000001,1.3437605,"['locality', 'political']",,"25574 Norís, Lleida, Spain",95546cf9574cef6d2647604c8f274ba8d7394364,Norís
ChIJUboWOO5frxIRMgfEx1d3PSQ,Riders Boutique,42.552041,1.5081018,"['store', 'point_of_interest', 'establishment']",5.0,"Andorra, CG-4, 1, AD400 La Massana, Andorra",0965e046d2e9a31fa26b5f243a950d88bc9ba843,"Andorra, CG-4, 1, La Massana"
ChIJB7zJYtyKpRIR87jCHbUIPiY,VIOLETA by Mango -ESCALDES-ENGORDANY,42.508743,1.5360195,"['clothing_store', 'store', 'point_of_interest', 'establishment']",5.0,"Av. Carlemany, 62, AD700 Escaldes-Engordany, Andorra",956d1fe3148f67cf57ae354b69b3e3f7b74e76c9,"Avinguda Carlemany, 62, Escaldes-Engordany"
ChIJc3aKoox9rxIRjOSmZhx9J1I,Supermercat Avinguda Airsoft,42.5432603,1.7332622,"['store', 'point_of_interest', 'establishment']",4.0,"Andorra, Plaça dels Coprínceps, 18, AD200 Pas de la Casa, Andorra",8301f63a3e8fe472629031a5be66bfa4b4882424,"Andorra, Plaça dels Coprínceps, 18, Pas de la Casa"
ChIJp4yAmYt9rxIR1T4vC7tiEXk,Altissim,42.540457,1.733758,"['real_estate_agency', 'point_of_interest', 'establishment']",3.2,"Edifice Grizzly, Avenue Encamp, 29, Pas de la Case, AD200 Pas de la Casa, Andorra",3cd203fbb556d4c02ae9605a0f003a81cbdebfc8,"Edifice Grizzly, Avenue Encamp, 29, Pas de la Case"
ChIJYU3NRiv1pRIR7KwAD_HZlFM,Perruqueria EDITH CENTRE,42.505554,1.519955,"['hair_care', 'point_of_interest', 'establishment']",5.0,"AD500 Andorra la Vella, Andorra",7c7941699cab7e97fa47ad5c0439e2721dbae732,Andorra la Vella
ChIJH4nNgtuKpRIRIKHTwBlE1Ro,Oakley Andorra,42.508728,1.5347964,"['store', 'health', 'point_of_interest', 'establishment']",,"Avenida Carlemany, Centro Comercial Illa Carlemany, AD700 Escaldes-Engordany, AD700 Escaldes-Engordany, Andorra",8193858c1e71e9369854d2d16f9e52a0c3b7429c,"Avenida Carlemany, Centro Comercial Illa Carlemany, AD700 Escaldes-Engordany, Escaldes-Engordany"
ChIJEc-AY9GKpRIR5H3Z1V9GFLs,Art Of Time,42.5081755,1.5260005,"['store', 'point_of_interest', 'establishment']",,"Av. Meritxell, 44, AD500 Andorra la Vella, Andorra",1f8c711bc6d2a0fa2328155c10a37e581dd84910,"Avinguda Meritxell, 44, Andorra la Vella"
ChIJtxle6-SKpRIRcDDzbWY-Tn4,Carretera d'Engolasters,42.5075076,1.548422,"['parking', 'point_of_interest', 'establishment']",3.0,"Ctra. d'Engolasters, AD700 Escaldes-Engordany, Andorra",4c998cd9e8d38aa10268e052a02d18d20abf0556,"Carretera d'Engolasters, Escaldes-Engordany"
ChIJFf27N7eNpRIRBAdmoEqDb6g,Refugi Forestal del Coll Midós,42.41388229999999,1.5746609,"['park', 'point_of_interest', 'establishment']",,"Les Valls de Valira, 25799, Lleida, Spain",48188e6d7bc4ccb4c32db3da1fc36535c863708f,Les Valls de Valira
ChIJ0yvjcAfzpRIRlQQHRTuv8FU,Església de Sant Andreu,42.4305539,1.4828939,"['place_of_worship', 'point_of_interest', 'establishment']",,"Carrer Raval-arcabell, 3, 25799 Arcavell, Lleida, Spain",ada14049b488eb783bcbec450c1cbe840541bf27,"Carrer Raval-arcabell, 3, Arcavell"
ChIJr4FPYd2KpRIRriJLir3c0cE,Llar de Jubilats del Prat Gran Escaldes-Engordany,42.5097402,1.5399671,"['health', 'point_of_interest', 'establishment']",4.0,"AD700 Les Escaldes, Andorra",6a119cee72659e969dd2863462ff8f9c9f39d7d1,
ChIJJRYph3GKpRIRFlT3pJqmTd8,Apartaments L'Orri,42.532502,1.5740143,"['lodging', 'point_of_interest', 'establishment']",3.9,"Av. de Joan Martí, 98, AD200 Encamp, Andorra",eeddd4bc297809f64d63855485697dbfb224fb36,"Avinguda de Joan Martí, 98, Encamp"
ChIJl0wFP970pRIROX6BWubbVJw,Producter S.L.,42.49841999999999,1.502594,"['store', 'point_of_interest', 'establishment']",,"Carrer del Cedre 17, 3er 2a, AD500 Santa Coloma, Andorra",d16fe109bd97bb32b60ca489edba60f7f2468362,"Carrer del Cedre 17, 3er 2a, Santa Coloma"
ChIJ4XCroZ2HpRIRF6jySe8V66E,Els Pessons,42.52577369999999,1.7136063,"['cafe', 'food', 'point_of_interest', 'establishment']",,"Unnamed Road, AD200 Encamp, Andorra",d8fc607a134cedd4afb1fcb4de7c0cfb6f9e5149,"Unnamed Road, Encamp"
ChIJJbrydduKpRIR_-2NddPuyto,Pans And Company-,42.508882,1.534408,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,"Centro Comercial ILLA CARLEMANY, AD700 Escaldes-Engordany, Andorra",6ef4d5de6687059c07edb5ddaaf011e0f12723a8,"Centro Comercial ILLA CARLEMANY, Escaldes-Engordany"
ChIJPeNOf9yKpRIRCGdU8uVMucw,Hotel Spa Termes SERHS Carlemany,42.509345,1.544601,"['lodging', 'point_of_interest', 'establishment']",4.1,"Av. Carlemany, 4, AD700 Escaldes-Engordany, Andorra",df02f6a831c5846d787b21012a0930b1192e13b6,"Avinguda Carlemany, 4, Escaldes-Engordany"
ChIJjaaetweKpRIR2GZJMpPTvX4,Oratori de la Mare de Déu,42.5288137,1.5874512,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",5.0,"AD200 Encamp, Andorra",b01c11ab1fb55a184d536762de5f7a9cb7f41ac1,Encamp
ChIJXe7j4NaEpRIR0EM7mVTLHzk,Ardòvol,42.3882256,1.7184536,"['locality', 'political']",,"25727 Ardòvol, Lleida, Spain",935588ac278139473afc5ba618d740dd3ef4cd15,Ardòvol
ChIJMQYbZot9rxIR_lmqZ5wQODQ,Bar el Comerç,42.542219,1.7329419,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.1,"Carrer Sant Jordi, 9, AD200 Pas de la Casa, Andorra",8c00cc11eddb0a7dd48722184682b2b6078b46e9,"Carrer Sant Jordi, 9, Pas de la Casa"
ChIJUyOuCot9rxIRkyT35xIqvIc,Aparthotel Condor,42.5416296,1.7321729,"['lodging', 'point_of_interest', 'establishment']",3.2,"AD200 El Pas de la Casa, Andorra",62b26b25f7d0ccb3b0857107fba75753678bab4f,El Pas de la Casa
ChIJLbg17yv1pRIRsAayaQmevwg,ESTILS LETICIA,42.50572319999999,1.516709,"['hair_care', 'point_of_interest', 'establishment']",,"Av. Príncep Benlloch, 71, AD500 Andorra la Vella, Andorra",98c2cbd3282cf1fa79287520ff7c0dbb350d8132,"Avinguda Príncep Benlloch, 71, Andorra la Vella"
ChIJx4i86Sr1pRIRe4SOokMnVkA,Restaurant Borda Estevet,42.503266,1.519387,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,"Carretera de la Comella, 2, AD500 Andorra la Vella, Andorra",06876e64a00dbb0a58aa38281492ad253c4afa9d,"Carretera de la Comella, 2, Andorra la Vella"
ChIJaf336o19rxIRSBQHa1t82PY,Benzinera del Pas (Gasopas),42.5465944,1.7305385,"['gas_station', 'point_of_interest', 'establishment']",4.0,"AD200 Encamp, Andorra",91689fef544a49e282dd285e01f5669dc63f8a42,Encamp
ChIJU4kBx_tfrxIRf1xvR1lg6Sc,Viladomat La Massana,42.54696999999999,1.514375,"['store', 'point_of_interest', 'establishment']",4.7,"Av. el Través, AD400 La Massana, Andorra",be0389d25fa5ef17841e31fe64975cdd80647833,"Avinguda el Través, La Massana"
ChIJhz-kxtdfrxIRtTDv6JEfrqc,Hotel Sucara,42.5741124,1.5184985,"['lodging', 'point_of_interest', 'establishment']",3.4,"Carretera General de S/N, AD300 La Cortinada, Andorra",ff49582f7d81102faa770e54fbcc791d55ac1a3e,"Carretera General de S/N, La Cortinada"
ChIJQRDAhox9rxIRVWcw_noOgEQ,Hotel Petit,42.5432755,1.7320258,"['lodging', 'point_of_interest', 'establishment']",4.6,"Carrer Sant Jordi, 18, AD200 Pas de la Casa, Andorra",5fe8538ab4833f8a5aadc5c3a4218b19b38483c6,"Carrer Sant Jordi, 18, Pas de la Casa"
ChIJdeczfueKpRIRdPgj81om3nM,DAVIDOFF ANDORRA,42.508598,1.540285,"['store', 'point_of_interest', 'establishment']",,"Av. Carlemany, 57, AD700 Escaldes-Engordany, Andorra",bc969806822f372b24de3434dbe545b53a3ecbc0,"Avinguda Carlemany, 57, Escaldes-Engordany"
ChIJ34I3LdeKpRIRuvjZkhGXzEQ,DIANA DESCANS,42.506435,1.528646,"['furniture_store', 'home_goods_store', 'store', 'lodging', 'point_of_interest', 'establishment']",,"Carrer de l'Aigüeta, 22, AD500 Andorra la Vella, Andorra",6ea43ba2f55f15cf3465eeb64e362a68f7b82070,"Carrer de l'Aigüeta, 22, Andorra la Vella"
ChIJrX9sedCKpRIRDvd870pyrus,Hotel Màgic Andorra,42.5093855,1.5303255,"['clothing_store', 'store', 'lodging', 'point_of_interest', 'establishment']",4.2,"Av. Dr. Mitjavila, 9, AD500 Andorra la Vella, Andorra",63a8e9f756127907f171460405b4a4e639080f74,"Avinguda Doctor Mitjavila, 9, Andorra la Vella"
ChIJmVhrCPKKpRIRjRlCw_SYyYE,Engordany,42.516667,1.55,"['locality', 'political']",,"AD200 Engordany, Andorra",34c338d6cf999a586d51456a6597171a8db65c23,Engordany
ChIJNYK-VIt9rxIR-yu70YztMXY,Gala Perfumeries,42.54256729999999,1.7343424,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4.0,"Carrer Major, 11, AD200 Pas de la Casa, Andorra",3ad1c6c9b131a52c01b46def7e6dbf4cbedcb1ff,"Carrer Major, 11, Pas de la Casa"
ChIJH9KTrNuKpRIRj7Wry4h7MFw,The depot 101,42.5084989,1.5330707,"['store', 'point_of_interest', 'establishment']",,"Av. Meritxell, 101, AD500 Andorra la Vella, Andorra",90d3885d78d091e0bf86e2513a930573970c37b2,"Avinguda Meritxell, 101, Andorra la Vella"
ChIJ2XRO5tCKpRIRIgrR-_vlZcY,Jormatrail,42.50787100000001,1.528622,"['store', 'point_of_interest', 'establishment']",5.0,"C/Bonaventura Armengol, 10 local 1, AD500 Andorra la Vella, Andorra",09ec57ee8e05bfa86ddee0d0c332cc1fff6d2429,"C/Bonaventura Armengol, 10 local 1, Andorra la Vella"
ChIJZx5fMwdfrxIRbEG-7bsQ1T0,Ribasol montain & ski,42.5756723,1.4806277,"['lodging', 'point_of_interest', 'establishment']",4.4,"AD400 Arinsal, Andorra",00212dad04b6adc8114eea48d09373f7c14f6558,Arinsal
ChIJbcnBEe_0pRIR9sOU7zgRrts,Becier Vehicles Taller,42.490557,1.494998,"['car_repair', 'car_dealer', 'store', 'point_of_interest', 'establishment']",,"Av. d'Enclar, 142, AD500 Santa Coloma, Andorra",ad2b704ba884490bacc85a9009e0fd7feb4319b3,"Avinguda d'Enclar, 142, Santa Coloma"
ChIJezn_VNyKpRIRyO-4R28TzgQ,Pollyanna Nens,42.5086344,1.5376654,"['clothing_store', 'store', 'point_of_interest', 'establishment']",5.0,"Av. Carlemany, 83, AD700 Escaldes-Engordany, Andorra",d3f3145856023d50d254a7c6b36eb81a9f2edb2a,"Avinguda Carlemany, 83, Escaldes-Engordany"
ChIJeUncCtOKpRIR1usSasz14PA,Gala Perfumeries,42.5078738,1.5233761,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4.7,"Av. Meritxell, 5, AD500 Andorra la Vella, Andorra",7defb2f68d1eb682ac85dec38fb06b088d78bb88,"Avinguda Meritxell, 5, Andorra la Vella"
ChIJASKpaBFgrxIR7-OT8iVij3U,Logis Hotel Restaurant Coma,42.55583499999999,1.535299,"['lodging', 'point_of_interest', 'establishment']",4.5,"Camp de la Tenada, AD300 Ordino, Andorra",1ecc435fc1d39bd87a41087678a849ade8912ab3,"Camp de la Tenada, Ordino"
ChIJR_EbcCn1pRIRbZGAPvw_bVw,MCE-SHOP ANDORRA,42.5047867,1.5153627,"['store', 'point_of_interest', 'establishment']",,"Baixada del Molí, 43, AD500 Andorra la Vella, Andorra",f6e12634da2289949281a34d9da545c4dad4bf7b,"Baixada del Molí, 43, Andorra la Vella"
ChIJ0XsoYKhfrxIRY97lL0KyHpo,THE DERBY IRISH PUB,42.571894,1.484559,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,"Ruta General 11.1, AD400 La Massana, Andorra",61d17b27d6eb3f0ed84774d34a780ca3931a2ab8,"Ruta General 11.1, La Massana"
ChIJW1NaFN2KpRIRBN0BUHH4LDk,Parking Autobuses,42.50981340000001,1.5388433,"['parking', 'point_of_interest', 'establishment']",4.4,"AD700 Les Escaldes, Andorra",e5536e6c0687894710c6f2f9168acd71d2202db4,Les Escaldes
ChIJubMqSg-KpRIR9Al2kgi0joc,Pic Negre 14 - Encamp,42.5347982,1.5876332,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",3.4,"Av. Copríncep Episcopal, AD200 Encamp, Andorra",adf5b7d1945fcdb30656dd64c9ef986c763c9982,"Avinguda Copríncep Episcopal, Encamp"
ChIJYyZIpoL0pRIR5CSilD8DRMc,"PIZZERIA URUGUAYA, Pizza restaurant, Pizzeria Andorra, Restaurante Italiano",42.46297790000001,1.4911421,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,"Plaça Major, 4, AD600 Sant Julià de Lòria, Andorra",42e502dc76c973852c0f2f628f80cce7236ddf40,"Plaça Major, 4, Sant Julià de Lòria"
ChIJuXnLcdyKpRIRAV_n0wERzBo,RESTAURANT LES BARQUES,42.5083124,1.5357333,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.5,"Passatge Antònia Font Caminal, AD700 Escaldes-Engordany, Andorra",1d78d9432b3a9d35238e5b428ae46240260ac770,"Passatge Antònia Font Caminal, Escaldes-Engordany"
ChIJk1vhj-eKpRIRk757S1F55zY,ANDORRA,42.5094337,1.5408226,"['lodging', 'point_of_interest', 'establishment']",,"Av. de les Escoles, 10, AD700 Escaldes-Engordany, Andorra",e94e474848cfcbbc026bef90cd3907b515c77434,"Avinguda de les Escoles, 10, Escaldes-Engordany"
ChIJ3TtNoYx9rxIRqdGS_7-iqhs,Gala Perfumeries,42.5430588,1.7335,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Plaça dels Coprínceps, 10, AD200 Pas de la Casa, Andorra",86634fc64b779548b1d3a661cbfedea084f3c378,"Plaça dels Coprínceps, 10, Pas de la Casa"
ChIJo6T-ttCKpRIRTQH32VgdH0c,Dhuna Andorra,42.506904,1.529504,"['clothing_store', 'store', 'point_of_interest', 'establishment']",5.0,"Carrer de la Sardana nº14, AD500 Andorra la Vella, Andorra",47b1528c1ce5fb2dadfb0b4fed71157359384347,"Carrer de la Sardana nº14, Andorra la Vella"
ChIJI3LU8PtfrxIRrxvIG2Nxq9Y,Hotel Marco Polo,42.5426796,1.5168911,"['lodging', 'point_of_interest', 'establishment']",3.3,"Av. de Sant Antoni, 36, AD400 La Massana, Andorra",da3ccd25b08600f590511f980789e958901b685a,"Avinguda de Sant Antoni, 36, La Massana"
ChIJX69TU9yKpRIRTGzF0GPJ_DY,SPIGATA - L' ESPIGA D´OR 3 PASTISSERÍA,42.506498,1.522887,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2.8,"Carrer Prat de la Creu, 59, AD500 Andorra la Vella, Andorra",26ab990265b5a06c70a98f4da7e00f91d04ef0f2,"Carrer Prat de la Creu, 59, Andorra la Vella"
ChIJy6BlcCdirxIRkukHng9fTls,FAMILY ROOM,42.5664866,1.5994233,"['cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",3.0,"Av Sant Joan Caselles, 36, CG-2, AD100 Canillo, Andorra",0e5c4633501d734d899680187082f10c091cea07,"Av Sant Joan Caselles, 36, CG-2, Canillo"
ChIJLycaQMOKpRIRzieBs-Y8VRo,Centro Kumon de Matemáticas y Lectura,42.51246560000001,1.5365438,"['university', 'school', 'point_of_interest', 'establishment']",,"Carrer Josep Viladomat, 30, AD700 Escaldes-Engordany, Andorra",38e70750ea9305f80a12952d86359ebf6605ca35,"Carrer Josep Viladomat, 30, Escaldes-Engordany"
ChIJs9KKpiZjrxIRUxbeucib1Lk,Apartamentos Deusol 3000,42.586241,1.6649138,"['lodging', 'point_of_interest', 'establishment']",3.4,"Carretera general II, Valle de Incles, s/n, AD100 Soldeu, Andorra",22166798f7557f55856c0609056f16e5374891ed,"Carretera general II, Valle de Incles, s/n, Soldeu"
ChIJL3MWPNOKpRIRqEQAjfcIp0I,GANDEN,42.5081322,1.5218837,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1.0,"Plaça Guillemó, 8, AD500 Andorra la Vella, Andorra",032eb86f95883bda8ab0461c8e120614fdee3310,"Plaça Guillemó, 8, Andorra la Vella"
